"Transcript"	"miRNA"	"UTR_length"	"Site_range"	"Seed_range"	"Seed_kind"	"GU_pair"	"tA1"	"region12.17"	"region4.15"	"X2.8_range"	"X9.11_range"	"X12._range"	"Seed44_score"	"Seed47_score"	"Seed50_score"	"Ghybrid"	"Ghybrid_score"	"Gnucl"	"Gnucl_score"	"Gtotal"	"Gtotal_score"	"SiteAcc"	"SiteAcc_score"	"UpsAcc"	"UpsAcc_score"	"DwsAcc"	"DwsAcc_score"	"SeedAcc"	"SeedAcc_score"	"SiteBegin"	"SiteBegin_score"	"UpAU"	"UpAU_score"	"DwAU"	"DwAU_score"
"NM_001100418"	"miR-548b-3p"	900	"664-686"	"681-686"	"offset-6mer"	0	0	0	0	"681-686"	"679-680"	"664-674"	0.8931	0.8376	0.9135	-25.8	0.553	-5.116	1.2492	-12.917	1.4118	0.461	1.3778	0.619	1.085	0.338	0.8829	0.171	0.81	0.73	0.8331	0.68	1.696	0.467	1.2001
"NM_001100418"	"miR-615-3p"	900	"169-190"	"184-189"	"6mer"	0	0	1	0	"184-189"	"177-177"	"169-176"	0.9926	1.1939	0.7964	-30.7	0.553	-0.381	0.684	-11.357	1.4336	0.429	1.0534	0.331	0.9586	0.271	0.8213	0.116	0.8765	0.18	1.2551	0.36	0.6117	0.267	0.3694
"NM_001100418"	"miR-744"	900	"205-228"	"223-228"	"offset-6mer"	0	0	0	0	"223-228"	"213-215"	"205-212"	0.8931	0.8376	0.9135	-32.9	0.553	-0.112	0.684	0.756999999999998	0.7129	0.31	0.8268	0.217	0.8671	0.463	1.155	0.148	0.8765	0.22	1.1453	0.24	0.3656	0.333	0.4824
"NM_001100418"	"miR-93-3p"	900	"608-639"	"634-639"	"6mer"	0	0	0	0	"634-639"	"629-630"	"608-624"	0.7794	0.8376	0.7964	-24.8	0.769	-0.015	0.684	7.071	0.7129	0.239	0.6635	0.208	0.8671	0.534	1.1265	0.188	0.81	0.67	0.7679	0.4	0.6117	0.667	1.4726
"NM_032574"	"let-7a"	800	"374-391"	"384-389"	"offset-6mer"	0	0	1	0	"384-389"	"378-382"	"374-377"	1.0801	1.1939	0.9135	-17.3	1.3042	-5.398	1.2492	-5.891	1.0339	0.481	1.3778	0.341	0.9586	0.312	0.8829	0.63	1.1091	0.46	1.1227	0.52	1.1864	0.6	1.5517
"NM_032574"	"let-7a"	800	"374-389"	"384-389"	"offset-6mer"	0	0	1	0	"384-389"	"378-382"	"374-377"	1.0801	1.1939	0.9135	-16.5	1.2826	-5.398	1.2492	-4.588	1.0645	0.523	1.5189	0.341	0.9586	0.322	0.8829	0.63	1.1091	0.46	1.1227	0.52	1.1864	0.6	1.5517
"NM_032574"	"let-7b"	800	"372-391"	"384-389"	"offset-6mer"	0	0	0	0	"384-389"	"383-383"	"372-380"	0.8931	0.8376	0.9135	-21.1	0.9439	-5.198	1.2492	-6.571	1.2468	0.445	1.0534	0.409	1.0899	0.312	0.8829	0.63	1.1091	0.46	1.1227	0.56	1.5183	0.6	1.5517
"NM_032574"	"let-7b"	800	"372-389"	"384-389"	"offset-6mer"	0	0	0	0	"384-389"	"383-383"	"372-380"	0.8931	0.8376	0.9135	-20.3	1.0067	-5.198	1.2492	-4.987	1.0645	0.478	1.3778	0.409	1.0899	0.322	0.8829	0.63	1.1091	0.46	1.1227	0.56	1.5183	0.6	1.5517
"NM_032574"	"let-7c"	800	"372-391"	"384-389"	"offset-6mer"	0	0	0	0	"384-389"	"383-383"	"372-380"	0.8931	0.8376	0.9135	-20	1.0067	-5.198	1.2492	-5.471	1.0339	0.445	1.0534	0.409	1.0899	0.312	0.8829	0.63	1.1091	0.46	1.1227	0.56	1.5183	0.6	1.5517
"NM_032574"	"let-7c"	800	"372-389"	"384-389"	"offset-6mer"	0	0	0	0	"384-389"	"383-383"	"372-380"	0.8931	0.8376	0.9135	-19.2	1.0384	-5.198	1.2492	-3.887	1.0049	0.478	1.3778	0.409	1.0899	0.322	0.8829	0.63	1.1091	0.46	1.1227	0.56	1.5183	0.6	1.5517
"NM_032574"	"let-7d"	800	"368-389"	"384-389"	"offset-6mer"	0	0	0	0	"384-389"	"378-382"	"368-377"	0.8931	0.8376	0.9135	-19	1.0384	-5.372	1.2492	-2.16	0.9315	0.472	1.3778	0.397	0.9738	0.322	0.8829	0.63	1.1091	0.46	1.1227	0.56	1.5183	0.6	1.5517
"NM_032574"	"let-7e"	800	"374-391"	"384-389"	"offset-6mer"	0	0	1	0	"384-389"	"378-383"	"374-377"	1.0801	1.1939	0.9135	-21.4	0.9439	-5.238	1.2492	-9.991	1.3643	0.481	1.3778	0.341	0.9586	0.312	0.8829	0.63	1.1091	0.46	1.1227	0.52	1.1864	0.6	1.5517
"NM_032574"	"let-7e"	800	"374-389"	"384-389"	"offset-6mer"	0	0	1	0	"384-389"	"378-383"	"374-377"	1.0801	1.1939	0.9135	-20.6	1.0067	-5.238	1.2492	-8.688	1.3318	0.523	1.5189	0.341	0.9586	0.322	0.8829	0.63	1.1091	0.46	1.1227	0.52	1.1864	0.6	1.5517
"NM_032574"	"let-7f"	800	"364-389"	"384-389"	"offset-6mer"	0	0	0	0	"384-389"	"368-369"	"364-367"	0.8931	0.8376	0.9135	-15	1.2856	-5.307	1.2492	6.093	0.7129	0.442	1.0534	0.472	1.0967	0.322	0.8829	0.63	1.1091	0.45	1.1227	0.56	1.5183	0.6	1.5517
"NM_032574"	"let-7f"	800	"364-391"	"384-389"	"offset-6mer"	0	0	0	0	"384-389"	"368-369"	"364-367"	0.8931	0.8376	0.9135	-15.8	1.2856	-5.307	1.2492	4.253	0.7129	0.421	1.0534	0.472	1.0967	0.312	0.8829	0.63	1.1091	0.45	1.1227	0.56	1.5183	0.6	1.5517
"NM_032574"	"let-7g"	800	"375-391"	"384-389"	"offset-6mer"	0	0	0	0	"384-389"	"0-0"	"375-383"	0.8931	0.8376	0.9135	-17.3	1.3042	-5.412	1.2492	-6.514	1.2468	0.493	1.3778	0.32	0.9586	0.312	0.8829	0.63	1.1091	0.46	1.1227	0.52	1.1864	0.6	1.5517
"NM_032574"	"let-7g"	800	"375-389"	"384-389"	"offset-6mer"	0	0	0	0	"384-389"	"0-0"	"375-383"	0.8931	0.8376	0.9135	-16.5	1.2826	-5.412	1.2492	-5.66	1.0339	0.538	1.5189	0.32	0.9586	0.322	0.8829	0.63	1.1091	0.46	1.1227	0.52	1.1864	0.6	1.5517
"NM_032574"	"let-7i"	800	"364-391"	"384-389"	"offset-6mer"	0	0	0	0	"384-389"	"377-378"	"364-376"	0.8931	0.8376	0.9135	-18.9	1.1591	-5.523	1.2596	1.153	0.7129	0.421	1.0534	0.472	1.0967	0.312	0.8829	0.63	1.1091	0.45	1.1227	0.56	1.5183	0.6	1.5517
"NM_032574"	"let-7i"	800	"364-389"	"384-389"	"offset-6mer"	0	0	0	0	"384-389"	"377-378"	"364-376"	0.8931	0.8376	0.9135	-18.1	1.1591	-5.523	1.2596	2.993	0.7129	0.442	1.0534	0.472	1.0967	0.322	0.8829	0.63	1.1091	0.45	1.1227	0.56	1.5183	0.6	1.5517
"NM_032574"	"miR-107"	800	"221-240"	"235-240"	"offset-6mer"	0	0	0	0	"235-240"	"234-234"	"221-227"	0.8931	0.8376	0.9135	-22.6	0.8703	-0.98	0.9465	-3.54	1.0049	0.363	0.9465	0.386	0.9738	0.499	1.155	0.347	0.9204	0.27	1.1453	0.36	0.6117	0.5	1.2001
"NM_032574"	"miR-10a"	800	"397-422"	"417-422"	"offset-6mer"	0	0	0	0	"417-422"	"410-412"	"397-409"	0.8931	0.8376	0.9135	-19.4	1.0384	-3.795	1.2747	4.417	0.7129	0.435	1.0534	0.52	1.0856	0.394	0.9543	0.479	1.0439	0.49	1.1227	0.4	0.6117	0.5	1.2001
"NM_032574"	"miR-10b"	800	"397-422"	"417-422"	"offset-6mer"	0	0	0	0	"417-422"	"410-412"	"397-405"	0.8931	0.8376	0.9135	-18	1.1591	-0.097	0.684	5.817	0.7129	0.435	1.0534	0.52	1.0856	0.394	0.9543	0.479	1.0439	0.49	1.1227	0.4	0.6117	0.5	1.2001
"NM_032574"	"miR-130b-5p"	800	"430-447"	"442-447"	"offset-6mer"	0	0	0	0	"442-447"	"438-441"	"430-437"	0.8931	0.8376	0.9135	-21	0.9439	-0.471	0.684	-14.357	1.3672	0.575	1.5726	0.459	1.0967	0.37	0.9543	0.489	1.0439	0.53	0.9265	0.56	1.5183	0.6	1.5517
"NM_032574"	"miR-151-3p"	800	"349-369"	"364-369"	"offset-6mer"	0	0	1	0	"364-369"	"361-362"	"349-358"	1.0801	1.1939	0.9135	-18.1	1.1591	-0.834	0.9465	-3.845	1.0049	0.433	1.0534	0.657	1.2364	0.404	1.1546	0.335	0.9204	0.43	1.1227	0.68	1.696	0.467	1.2001
"NM_032574"	"miR-182"	800	"353-376"	"370-376"	"7mer-m8"	0	0	0	0	"370-376"	"363-365"	"353-362"	1.1619	0.8376	1.2186	-20.9	1.0067	-0.121	0.684	-5.688	1.0339	0.406	1.0534	0.66	1.2364	0.459	1.155	0.412	1.1993	0.44	1.1227	0.64	1.618	0.433	0.7881
"NM_032574"	"miR-196a"	800	"373-390"	"384-389"	"6mer"	0	0	0	0	"384-389"	"382-382"	"373-381"	0.7794	0.8376	0.7964	-24.2	0.769	-5.667	1.2596	-10.696	1.3689	0.469	1.3778	0.382	0.9738	0.324	0.8829	0.63	1.1091	0.46	1.1227	0.52	1.1864	0.6	1.5517
"NM_032574"	"miR-196b"	800	"373-390"	"384-389"	"6mer"	0	0	0	0	"384-389"	"0-0"	"373-377"	0.7794	0.8376	0.7964	-19.7	1.0384	-5.632	1.2596	-6.196	1.2468	0.469	1.3778	0.382	0.9738	0.324	0.8829	0.63	1.1091	0.46	1.1227	0.52	1.1864	0.6	1.5517
"NM_032574"	"miR-33a"	800	"316-333"	"328-333"	"6mer"	0	0	0	0	"327-333"	"326-326"	"316-325"	0.7794	0.8376	0.7964	-15.4	1.2856	-2.149	1.1553	-3.341	1.0049	0.393	0.9465	0.419	1.0899	0.657	1.3563	0.391	1.0064	0.39	1.1525	0.64	1.618	0.6	1.5517
"NM_032574"	"miR-590-3p"	800	"515-543"	"538-543"	"6mer"	0	0	1	0	"538-543"	"533-535"	"515-523"	0.9926	1.1939	0.7964	-8.7	1.4244	-2.734	1.268	3.556	0.7129	0.455	1.3778	0.318	0.9586	0.379	0.9543	0.504	1.0455	0.64	0.7679	0.6	1.5183	0.7	1.4726
"NM_032574"	"miR-769-5p"	800	"255-289"	"283-288"	"7mer-A1"	0	1	0	0	"278-288"	"275-277"	"255-274"	1.1236	0.8376	1.1665	-25.9	0.553	-1.426	1.0647	-5.808	1.0339	0.422	1.0534	0.472	1.0967	0.4	0.9543	0.29	1.0461	0.31	1.1525	0.44	0.8634	0.633	1.5733
"NM_032574"	"miR-9"	800	"426-455"	"450-455"	"offset-6mer"	0	0	0	0	"450-455"	"447-447"	"426-446"	0.8931	0.8376	0.9135	-16.3	1.2826	-0.319	0.684	-7.919	1.1606	0.488	1.3778	0.608	1.085	0.436	1.1546	0.393	1.0064	0.53	0.9265	0.6	1.5183	0.7	1.4726
"NM_032574"	"miR-96"	800	"347-376"	"371-376"	"6mer"	0	0	0	0	"358-376"	"356-357"	"347-354"	0.7794	0.8376	0.7964	-18.9	1.1591	-3.394	1.1629	-3.613	1.0049	0.45	1.0534	0.582	1.2303	0.459	1.155	0.406	1.1993	0.43	1.1227	0.72	1.5854	0.433	0.7881
